Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
WomenWhoStutter,101,32,42731520,42779520,0,0,2,1,0,0,0,0,0,0,0,0,WomenWhoStutter_101_32,-205.37103,2.4472926,-3.3674476,23.835655,-31.886778,11.060862,-7.7181544,-3.9677796,-9.178141,-2.3656154,-5.567655,-0.7111875,-7.239558
WomenWhoStutter,101,33,42860160,42908160,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_33,-189.27492,15.615038,-21.144308,21.948118,-16.414734,2.2310479,-13.581432,3.2051668,-4.6181436,-0.060999587,-7.5237503,-1.1758178,-2.3630455
WomenWhoStutter,101,40,4142400,4190400,0,0,0,0,0,0,0,2,3,0,0,0,WomenWhoStutter_101_40,-196.07376,38.254887,-33.84804,-0.40827772,-13.3813305,8.79265,-9.8306875,-8.636205,-3.297338,-3.6090076,-8.044077,-3.2117877,0.03432326
WomenWhoStutter,101,41,4172000,4220000,0,0,1,0,0,0,0,0,2,0,0,0,WomenWhoStutter_101_41,-185.49545,49.945297,-41.964855,-4.7939,-24.053259,10.883682,-11.849985,-8.573165,-8.05507,4.5481696,-6.5862737,-6.6329236,1.0706649
WomenWhoStutter,101,44,5472160,5520160,0,0,2,1,0,0,0,0,1,2,0,0,WomenWhoStutter_101_44,-218.6258,12.448174,-21.417166,21.702875,-20.922394,11.868774,-14.630158,-0.70714366,-5.2783556,-5.321091,-6.3793797,-2.1033664,-3.7492623
WomenWhoStutter,101,47,6441120,6489120,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_101_47,-162.9304,46.76134,-29.17318,-3.4580228,-28.415615,8.865414,-8.937676,-4.360759,-3.1113036,10.478055,-5.6737247,-0.75839317,4.210755
WomenWhoStutter,101,50,8901120,8949120,0,0,0,1,0,0,0,0,2,1,0,0,WomenWhoStutter_101_50,-169.20117,19.435627,-31.056267,-0.6685463,-31.456078,11.743663,-5.1978116,-3.2364337,-9.178295,6.154977,-7.825536,-0.5226457,1.0824629
WomenWhoStutter,101,51,8925760,8973760,0,0,2,0,0,0,0,0,1,0,0,0,WomenWhoStutter_101_51,-205.02118,35.247364,-28.900707,-2.1895783,-25.896664,16.03616,-4.9560184,-7.573054,-7.6994715,2.5958595,-8.4396925,-0.30172664,-2.1410851
WomenWhoStutter,101,53,601120,649120,0,0,0,2,0,0,0,0,1,2,0,0,WomenWhoStutter_101_53,-201.63036,24.51126,-22.708439,26.213198,-29.629395,5.6332865,-17.849684,-1.2812697,-9.088325,-3.9931395,-3.8547544,-5.5872693,-4.276881
WomenWhoStutter,101,54,628640,676640,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_54,-180.13544,6.0909123,-15.14763,25.422466,-32.90359,2.9295707,-12.925928,-3.8390217,-5.854054,-4.956922,-5.623785,-6.2829638,-1.5496516
WomenWhoStutter,101,58,9267520,9315520,0,0,0,0,0,0,0,1,3,0,0,0,WomenWhoStutter_101_58,-191.22157,36.867573,-32.090107,18.046532,-26.916662,9.290147,-22.511652,-5.951364,-5.674871,-0.35162795,-4.8724494,-0.20483977,-1.3612293
WomenWhoStutter,101,62,10158240,10206240,0,0,1,1,0,1,0,3,0,1,0,0,WomenWhoStutter_101_62,-144.39813,25.782917,-46.386333,11.804221,-31.440884,14.024227,-10.191524,-7.1021876,-0.83332014,-8.361409,-8.083909,-2.2238584,6.6268654
WomenWhoStutter,101,63,10628160,10676160,0,0,1,1,1,0,0,1,1,1,0,0,WomenWhoStutter_101_63,-203.30344,-4.3688436,-11.139428,-9.618083,-7.1563787,19.537924,-6.5006537,0.91134053,-4.087288,3.5626795,-9.509968,0.06478072,-3.682793
WomenWhoStutter,101,64,10652960,10700960,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_64,-214.61952,50.63005,-42.642128,1.072891,-27.082628,23.344992,-2.1887655,-7.628845,-6.449497,1.4563522,-5.6170063,-3.43872,-2.856004
WomenWhoStutter,101,71,11596640,11644640,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_101_71,-196.29584,57.503933,-33.532955,-21.8698,-27.372358,23.654287,-13.31027,-13.712996,-0.8046147,3.0466168,-9.181607,-2.2043662,-2.2443392
WomenWhoStutter,101,72,11624320,11672320,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_101_72,-182.83644,47.12083,-33.976788,-1.4837387,-24.78091,15.6203985,-13.731506,-14.477859,-9.072649,0.27180785,-12.665613,-2.0740786,2.3487957
WomenWhoStutter,101,73,767200,815200,0,0,0,1,3,1,0,0,0,0,0,0,WomenWhoStutter_101_73,-205.07397,36.788414,-23.50366,16.762247,-17.817629,13.501753,-26.543476,0.13345958,-6.662149,-2.8630047,-2.71083,0.49768877,-5.8016987
WomenWhoStutter,101,74,798080,846080,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_101_74,-190.22859,5.0805497,-4.712686,36.618538,-27.292257,7.7867594,-9.054658,-5.167434,-8.716955,-4.1964097,-0.4391943,-2.4758167,-2.6870651
WomenWhoStutter,101,75,12130560,12178560,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_101_75,-163.25298,32.09363,-50.88914,-10.5102,-18.721111,18.631525,-7.134353,-8.715419,-6.132154,12.717882,-15.124516,-2.1113002,-0.7646452
WomenWhoStutter,101,79,12635680,12683680,0,0,1,0,0,0,0,0,2,0,0,0,WomenWhoStutter_101_79,-182.5452,43.448654,-29.006449,2.1336975,-27.115122,16.579214,-14.005313,-14.495912,-11.4326315,2.5833056,-13.616107,-0.5478844,-3.88455
WomenWhoStutter,101,80,12660800,12708800,0,0,0,1,0,0,0,1,2,0,0,0,WomenWhoStutter_101_80,-223.51448,33.785217,-7.2961764,14.8851595,-24.74232,4.5040207,-7.5670466,-8.360255,-10.559476,-0.8273157,-7.5738454,-2.3257709,-8.9346285
WomenWhoStutter,101,82,12904800,12952800,0,0,1,1,0,0,0,2,1,1,0,0,WomenWhoStutter_101_82,-174.33002,51.77137,-24.396097,6.9562235,-27.990582,15.7765465,-18.755136,-10.397149,-6.863416,0.9730074,-11.788589,-3.2536268,0.92032987
WomenWhoStutter,101,84,14191840,14239840,0,0,0,1,1,0,0,0,1,2,0,0,WomenWhoStutter_101_84,-194.67993,3.5532286,-21.185131,23.77555,-32.23351,2.05442,-12.850046,-3.831154,-4.5367646,-2.2592916,-4.227495,-1.1253408,-4.6964297
WomenWhoStutter,101,85,14246080,14294080,0,0,0,2,1,0,0,0,1,0,0,0,WomenWhoStutter_101_85,-237.62338,12.710133,-10.621898,20.393293,-22.819826,6.014175,-16.122618,-2.2854154,-9.89509,-5.2519617,-4.036945,-2.7692115,-3.9536169
WomenWhoStutter,101,86,14445440,14493440,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_86,-185.29698,13.595175,-12.264599,27.604614,-30.339106,8.115718,-10.502833,-9.158057,-6.7892833,-1.1749326,-4.5641675,-4.388719,-4.0070753
WomenWhoStutter,101,87,14472000,14520000,0,0,0,0,0,0,0,2,3,2,0,0,WomenWhoStutter_101_87,-215.16997,32.123497,-25.542624,26.874062,-25.741377,7.6050706,-14.889591,-5.5182724,-3.180891,-5.4806423,-2.6911786,-1.6212567,-2.605054
WomenWhoStutter,101,89,14746080,14794080,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_89,-167.4497,45.59601,-48.239124,21.701317,-24.152927,7.06665,-15.02329,-6.789199,-7.665147,2.145451,-10.376936,-4.2327805,1.1268862
WomenWhoStutter,101,90,15702400,15750400,0,0,0,0,0,0,0,2,3,1,0,0,WomenWhoStutter_101_90,-224.15987,47.2728,-1.3713207,17.610752,-20.492682,8.971178,-3.7836492,-6.9916487,-16.106474,7.1365194,-11.052152,-4.246608,-1.0889541
WomenWhoStutter,101,91,15729120,15777120,0,0,0,0,0,3,0,2,0,0,0,0,WomenWhoStutter_101_91,-210.72641,71.96208,-16.353073,9.953964,-23.23386,10.428297,-2.3888264,-13.3008795,-9.752817,2.5283651,-8.400467,-4.5491667,-1.9664404
WomenWhoStutter,101,95,911520,959520,0,0,0,3,1,0,0,0,0,0,0,0,WomenWhoStutter_101_95,-260.26187,33.879303,-4.278178,30.111343,-18.249826,2.8712454,-3.5678692,-6.1778817,-13.492919,-1.6420134,-4.898944,-1.3732016,-9.448276
WomenWhoStutter,101,97,16134560,16182560,0,0,1,1,0,0,0,0,1,0,0,0,WomenWhoStutter_101_97,-163.1644,43.54414,-6.092926,15.466879,-22.367418,-4.326734,-4.9626975,-13.996556,-15.217528,-0.29597884,-10.982433,-7.4782586,-4.1177998
WomenWhoStutter,101,100,16865760,16913760,0,0,0,0,0,2,0,1,1,0,0,0,WomenWhoStutter_101_100,-202.68752,25.343937,-11.217261,19.666954,-30.944437,6.8030486,-8.742666,-6.4771447,-4.393719,-3.6531515,-5.224983,-6.2329283,-8.238039
WomenWhoStutter,101,101,16893760,16941760,0,0,0,1,0,3,0,0,0,0,0,0,WomenWhoStutter_101_101,-208.03693,31.024866,-14.73807,21.746677,-27.876644,3.3562963,-16.419718,-6.8542056,-6.9388323,-5.181555,-2.3813317,-6.5367,-7.18387
WomenWhoStutter,101,102,16939200,16987200,0,0,0,0,0,2,0,2,1,0,0,0,WomenWhoStutter_101_102,-184.76883,6.543631,-2.1286745,37.31923,-34.590183,3.51195,-7.1276636,-9.715015,-4.559046,-5.399869,-0.09973644,-8.603945,-4.1124187
WomenWhoStutter,101,103,16966560,17014560,0,0,1,0,0,0,0,3,2,0,0,0,WomenWhoStutter_101_103,-195.85399,13.615594,-7.959665,28.32791,-31.515646,8.05795,-13.763953,-7.950102,-2.9802675,-6.481215,0.03934704,-6.2474957,-4.281895
WomenWhoStutter,101,104,18088000,18136000,0,0,0,0,0,0,0,3,3,0,0,0,WomenWhoStutter_101_104,-279.38336,31.55716,-12.290862,28.961473,-18.519909,13.963909,-14.29567,-2.8215556,-1.3227144,-5.1426544,1.4166049,-5.0214305,-0.24892955
WomenWhoStutter,101,106,18155200,18203200,0,0,0,2,0,0,0,2,1,1,0,0,WomenWhoStutter_101_106,-183.35925,-6.9597974,-25.194948,32.29396,-24.514711,6.8191614,-8.423028,-5.8511877,1.5817561,-7.6326222,-3.1384366,-3.4286406,-4.514932
WomenWhoStutter,101,107,18292320,18340320,0,0,1,0,0,0,0,2,2,0,0,0,WomenWhoStutter_101_107,-225.46225,13.348009,-12.573138,27.74737,-25.2864,8.313184,-15.386858,-2.6539214,0.04689103,-6.979156,0.66893,-3.4044178,-2.2840846
WomenWhoStutter,101,108,18316800,18364800,0,0,0,0,0,1,0,0,2,1,0,0,WomenWhoStutter_101_108,-193.71985,-1.6901982,-12.35502,32.152626,-27.490952,5.2849073,-10.867355,-1.0196824,-3.7040017,-6.1009326,-3.1402307,-4.584654,-4.090239
WomenWhoStutter,101,109,18413440,18461440,0,0,0,2,1,0,0,0,0,1,0,0,WomenWhoStutter_101_109,-191.41502,11.983008,-32.733986,24.64476,-16.036278,11.889131,-27.328888,1.222864,5.2329674,-4.767695,-2.5289721,-3.0505505,1.8365144
WomenWhoStutter,101,110,18438720,18486720,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_110,-149.48364,11.294107,-47.266575,24.152437,-24.207182,7.0684566,-24.851936,-1.5337605,8.562077,-8.780587,2.8706403,-5.1457696,3.76643
WomenWhoStutter,101,112,18598080,18646080,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_112,-261.46002,29.866432,-17.29071,21.772541,-14.323993,10.238191,-17.045261,1.8753668,1.3705808,-2.7993517,-8.369647,-0.15619244,-2.3885384
WomenWhoStutter,101,114,927040,975040,0,0,0,2,1,0,0,0,0,1,0,0,WomenWhoStutter_101_114,-202.38443,13.478235,-11.221339,39.587006,-26.637083,1.1122131,-4.005933,-6.0303307,-10.989456,-5.1624722,-3.1431804,-2.8908195,-8.124657
WomenWhoStutter,101,115,18661440,18709440,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_101_115,-157.21007,-1.194935,-32.59692,25.055513,-28.830397,4.8726406,-14.76596,-2.3269691,-1.6995527,-4.7289586,-1.0860752,-3.1174269,-2.7797725
WomenWhoStutter,101,119,19947840,19995840,0,0,0,0,0,3,0,2,0,0,0,0,WomenWhoStutter_101_119,-192.22896,49.61037,-25.971409,17.865898,-30.394117,6.5432897,-11.073355,-16.11244,-7.043972,1.9863193,-1.4755195,-8.280824,-5.3925133
WomenWhoStutter,101,120,20291840,20339840,0,0,0,0,0,0,0,1,3,0,0,0,WomenWhoStutter_101_120,-202.90575,53.66299,-44.122345,18.994051,-31.119953,9.869174,-6.3112206,-9.048729,-4.622388,6.627278,-4.143848,-1.6291621,-3.9610724
WomenWhoStutter,101,121,20317440,20365440,0,0,0,1,0,1,0,1,1,0,0,0,WomenWhoStutter_101_121,-161.37961,38.730362,-43.05496,8.431664,-28.143734,20.38021,-11.5991955,-3.0607104,-9.011605,-0.68933153,-7.4432387,-3.7801116,-4.03833
WomenWhoStutter,101,122,20649280,20697280,0,0,1,1,0,0,0,0,1,1,0,0,WomenWhoStutter_101_122,-197.86702,33.92418,-17.259373,1.873102,-21.489439,8.952769,-2.6796947,-4.442401,-3.7545295,3.8847191,-6.7584805,-4.276631,-7.06028
WomenWhoStutter,101,124,20866400,20914400,0,0,0,0,2,0,0,1,1,0,0,0,WomenWhoStutter_101_124,-178.07928,51.883286,-19.133772,-25.147884,-24.102638,15.786484,-3.241529,-9.468509,-4.795956,8.219733,-12.529906,-1.2127806,-5.1825504
WomenWhoStutter,101,126,21312640,21360640,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_101_126,-196.61916,34.923473,-14.7346325,12.261093,-23.293867,6.231259,-1.9730902,-2.6375327,-3.020015,3.32198,-8.037218,-2.767753,-7.2350764
WomenWhoStutter,101,127,21337920,21385920,0,0,1,0,0,2,0,0,1,0,0,0,WomenWhoStutter_101_127,-158.46144,7.558984,-20.386623,25.28813,-23.825632,5.606273,-5.875028,3.606753,-3.9624133,-4.845425,-5.2425137,-5.017028,-6.3917036
WomenWhoStutter,101,128,21404800,21452800,0,0,0,0,0,0,0,2,3,0,0,0,WomenWhoStutter_101_128,-205.40637,3.6032624,-8.094259,26.263163,-32.76911,14.178927,-14.488891,3.236962,-8.696729,-4.543252,-0.5576978,-1.9409081,-8.903972
WomenWhoStutter,101,129,21429760,21477760,0,0,0,1,0,0,0,3,2,1,0,0,WomenWhoStutter_101_129,-171.89194,8.773707,-13.083822,30.021685,-28.775658,14.92669,-16.812674,-0.17774816,-8.023986,-10.154178,-1.5302025,-2.367041,-9.687232
WomenWhoStutter,101,130,21525280,21573280,0,0,2,1,0,3,0,0,0,1,0,0,WomenWhoStutter_101_130,-211.50424,2.448024,-9.457429,21.350029,-18.848639,15.756383,-19.898617,8.240385,-8.374738,-2.6405406,-5.8715014,-2.2722821,-9.861114
WomenWhoStutter,101,131,21563840,21611840,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_131,-195.42003,25.104671,-17.513592,5.45431,-23.218678,13.398,-14.265768,-5.2854204,-10.376742,2.548673,-7.190836,-5.4255743,-7.171841
WomenWhoStutter,101,132,21890880,21938880,0,0,1,0,1,2,0,1,0,0,0,0,WomenWhoStutter_101_132,-174.7912,41.941696,-38.53595,11.733744,-35.402554,8.384594,-0.8083644,-7.1605263,-5.7011523,7.6471987,-4.7425933,-0.07120393,-5.821917
WomenWhoStutter,101,134,982560,1030560,0,0,0,0,1,3,0,0,0,0,0,0,WomenWhoStutter_101_134,-170.01112,45.820503,-52.127,7.6834435,-30.892012,11.760821,-11.4989805,-5.6777177,-1.2049874,-1.2875677,-4.1558595,-7.517362,-0.8555427
WomenWhoStutter,101,138,22734720,22782720,0,0,0,0,0,0,0,2,3,2,0,0,WomenWhoStutter_101_138,-173.30083,26.887249,-40.730698,-4.5298166,-13.980488,20.292475,-6.130931,-1.4785434,-6.6449137,11.23403,-9.26918,-0.34595767,-1.9990134
WomenWhoStutter,101,139,23734560,23782560,0,0,0,0,0,0,0,1,3,0,0,0,WomenWhoStutter_101_139,-237.92206,53.502,-27.380857,3.650228,-9.511935,15.801679,-10.64805,-3.440207,-11.064519,2.6447358,-4.3964195,-2.3854234,-1.0283512
WomenWhoStutter,101,140,23767520,23815520,0,0,0,0,0,1,0,0,2,0,0,0,WomenWhoStutter_101_140,-187.70377,7.6066175,-11.75581,37.571632,-23.881622,10.162347,-7.2046366,1.2007954,-10.267267,-1.6533136,-4.8030186,-4.849017,-6.5733356
WomenWhoStutter,101,141,23822400,23870400,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_141,-170.15462,11.791573,-12.253224,29.134146,-21.606785,9.939326,-12.918494,-1.3349285,-5.1733108,-2.5812943,-3.877208,-3.5100253,-3.8716128
WomenWhoStutter,101,143,24282400,24330400,0,0,2,1,0,0,0,3,1,0,0,0,WomenWhoStutter_101_143,-200.12512,59.325455,-37.83541,0.08514948,-18.12367,21.676105,-7.481744,-5.2020493,-2.4221065,4.9545355,-2.0993857,-1.1823229,0.6409005
WomenWhoStutter,101,148,25398400,25446400,0,0,1,0,0,0,0,0,2,0,0,0,WomenWhoStutter_101_148,-200.2462,43.36635,-15.5284395,7.2800694,-15.193995,19.364094,-4.6574416,-8.320349,-9.23285,6.9137783,-10.147928,2.8617578,-1.4404203
WomenWhoStutter,101,153,1481280,1529280,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_153,-218.37505,12.938118,-10.201746,15.213644,-30.365244,12.242439,-11.58909,-5.11034,-5.2757106,-0.44867632,-6.6987658,-1.1187056,-4.4318852
WomenWhoStutter,101,154,1506720,1554720,0,0,0,3,0,0,0,0,0,1,0,0,WomenWhoStutter_101_154,-233.47002,32.687653,-18.800552,14.193613,-28.92657,15.952815,-18.100042,-5.267007,-6.252544,-4.3056912,-4.5932846,-2.444502,-5.5189395
WomenWhoStutter,101,161,26604640,26652640,0,0,0,1,0,0,0,0,2,1,0,0,WomenWhoStutter_101_161,-143.30461,33.168606,-27.649292,10.978769,-40.297287,7.522341,-9.12454,-12.76839,-8.202198,6.111296,-12.523666,-8.402526,0.058942795
WomenWhoStutter,101,162,26686400,26734400,0,0,0,0,1,0,0,3,2,1,0,0,WomenWhoStutter_101_162,-222.7928,40.98283,-39.39304,-3.1688159,-14.751073,9.431117,-2.0624225,-9.574473,0.21748914,-0.09787727,-7.279934,-4.5945067,-1.4396178
WomenWhoStutter,101,165,27571520,27619520,0,0,0,1,0,3,0,1,0,0,0,0,WomenWhoStutter_101_165,-257.02795,36.140476,-7.9914026,17.43071,-23.329096,15.549457,-12.376263,-3.1842542,-8.274045,0.011268139,-3.3861356,-6.3043056,-5.987107
WomenWhoStutter,101,166,27611520,27659520,0,0,2,0,1,0,0,0,0,0,0,0,WomenWhoStutter_101_166,-232.13107,27.826275,5.521615,22.891127,-28.957605,16.257206,-11.9265,-5.6602263,-2.7371182,-7.956865,2.8713431,-7.1385684,-4.257953
WomenWhoStutter,101,168,27797600,27845600,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_168,-241.01901,34.172546,-11.056034,11.037526,-31.863003,7.376147,-9.111823,-0.9654169,-13.46597,0.97525007,-3.2661088,-2.963725,-5.5374846
WomenWhoStutter,101,170,29380800,29428800,0,0,1,0,0,0,0,0,2,0,0,0,WomenWhoStutter_101_170,-251.99982,20.497063,-3.489194,23.181469,-25.450468,8.293971,-4.1170897,-7.8675704,-4.2157598,-1.6238157,-3.2282455,-0.77530855,-7.9571
WomenWhoStutter,101,172,1554080,1602080,0,0,0,1,0,0,0,0,2,2,0,0,WomenWhoStutter_101_172,-199.57324,4.98684,-8.348231,22.230612,-24.907644,11.05818,-13.840984,-1.4474815,-10.087691,-3.8800967,-5.0338964,0.8744768,-4.72285
WomenWhoStutter,101,173,1578720,1626720,0,0,1,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_173,-205.76352,19.678493,-6.5591235,13.247157,-32.67129,14.69834,-12.019291,-5.7506676,-7.998253,-1.4117709,-7.1803026,0.62579274,-3.1370304
WomenWhoStutter,101,174,30550080,30598080,0,0,0,1,2,0,0,1,0,0,0,0,WomenWhoStutter_101_174,-143.5456,29.339735,-29.219412,-12.290574,-15.121455,22.768236,-3.90017,-7.362601,-7.1653275,7.9676137,-15.839725,-1.0170019,-2.4123933
WomenWhoStutter,101,177,30926880,30974880,0,0,0,1,0,3,0,0,0,0,0,0,WomenWhoStutter_101_177,-172.86613,26.983278,-29.094347,16.095005,-33.412952,5.434677,-4.9720316,0.7249899,-6.0249724,-2.2729971,-6.3822904,-3.1973417,-3.5852659
WomenWhoStutter,101,178,31786400,31834400,0,0,0,0,0,0,0,1,3,0,0,0,WomenWhoStutter_101_178,-202.49657,38.56335,-47.084362,4.7024865,-23.833145,23.974722,-4.370768,-9.022334,-5.3673863,6.1529613,-4.537992,-5.8411703,7.51714
WomenWhoStutter,101,180,32376000,32424000,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_101_180,-211.84976,-14.115953,-11.819953,41.04975,-18.330797,6.876691,-13.725533,3.4549375,-3.5669005,-5.789849,-3.1609702,2.044865,-9.193538
WomenWhoStutter,101,181,32400800,32448800,0,0,0,0,0,0,0,3,3,1,0,0,WomenWhoStutter_101_181,-216.58188,-7.194496,-21.584013,37.579994,-23.539232,11.190632,-14.36749,3.4241126,0.34852389,-2.9135015,-1.8089775,0.25220284,-4.367279
WomenWhoStutter,101,182,32444480,32492480,0,0,1,1,0,0,0,2,2,0,0,0,WomenWhoStutter_101_182,-265.3086,18.24774,-9.207956,36.31866,-18.904375,8.083138,-8.358172,-1.8685867,-6.203883,-5.178625,-0.47989675,-0.7646485,-5.1770606
WomenWhoStutter,101,183,32924320,32972320,0,0,1,1,0,0,0,1,1,0,0,0,WomenWhoStutter_101_183,-274.78668,21.936863,-7.7783647,28.244394,-17.812449,14.92088,-5.4809675,-0.9429436,-5.3789124,-0.86083484,-1.2627572,-0.6204645,-1.8498234
WomenWhoStutter,101,184,32950560,32998560,0,0,0,2,1,1,0,1,0,0,0,0,WomenWhoStutter_101_184,-304.9965,13.021498,3.2475915,31.343275,-14.932,16.84466,-2.6390822,-0.21672833,-6.826801,0.75232273,-4.7707973,0.5606232,-4.335578
WomenWhoStutter,101,185,32974240,33022240,0,0,0,2,0,0,0,0,1,0,0,0,WomenWhoStutter_101_185,-238.47789,9.747386,-16.809748,24.588238,-19.352314,12.433019,-7.598384,4.717628,-4.4695554,0.015162103,-6.339636,0.43858135,-2.482839
WomenWhoStutter,101,186,33567520,33615520,0,0,2,0,0,0,0,0,1,0,0,0,WomenWhoStutter_101_186,-212.58049,54.9214,-17.633179,17.111254,-12.760578,3.5845137,-5.442001,-3.2022612,-3.0511653,5.283058,-8.510314,0.16090904,-6.1220756
WomenWhoStutter,101,187,33596960,33644960,0,0,0,1,0,0,0,1,2,0,0,0,WomenWhoStutter_101_187,-179.4064,49.06542,-22.52924,-4.5262995,-11.332552,14.298192,-9.365797,-7.875174,-5.703086,12.409698,-14.832103,2.0530467,2.6751413
WomenWhoStutter,101,188,33944160,33992160,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_188,-185.86757,47.6741,-24.629766,10.656431,-14.589934,11.898068,-1.9421622,-2.5489984,-3.4927442,7.9496365,-11.237537,2.6851387,-0.18074043
WomenWhoStutter,101,192,1795840,1843840,0,0,2,1,0,0,0,3,1,1,0,0,WomenWhoStutter_101_192,-190.86104,64.94967,-27.144056,10.206966,-26.475636,16.652414,-9.310208,-18.143736,-7.106934,0.69563276,-7.654689,-8.1537895,-2.0936353
WomenWhoStutter,101,193,1820000,1868000,0,0,3,1,1,0,0,0,0,0,0,0,WomenWhoStutter_101_193,-218.09236,77.5588,-23.980108,8.179029,-12.386159,22.614738,-9.373453,-22.829533,-12.54279,5.49833,-10.305816,-12.796822,-6.797319
WomenWhoStutter,101,194,35578240,35626240,0,0,0,2,0,0,0,0,1,0,0,0,WomenWhoStutter_101_194,-184.81363,19.328281,-23.533485,18.125544,-23.657587,11.16281,-12.059441,4.321891,4.9270186,-0.15819278,-6.198684,3.7717683,-1.2800452
WomenWhoStutter,101,195,35607520,35655520,0,0,0,0,0,3,0,0,0,1,0,0,WomenWhoStutter_101_195,-179.0505,10.739865,-22.830381,33.019947,-25.603666,9.620513,-10.346206,2.4914083,-4.7441287,-3.476902,-3.539523,0.32108882,-0.61732566
WomenWhoStutter,101,196,36838720,36886720,0,0,0,0,0,0,0,0,3,1,0,0,WomenWhoStutter_101_196,-171.57806,55.478027,-25.320242,-5.2162075,-24.532799,18.13084,-10.664453,-9.351043,-7.352999,7.0136895,-9.648548,0.96452945,0.634535
WomenWhoStutter,101,197,36863520,36911520,0,0,0,0,2,1,0,0,0,0,0,0,WomenWhoStutter_101_197,-152.32877,33.28662,-26.551262,-12.418532,-12.259946,18.90995,-14.556342,-6.924032,-5.8659663,4.3951936,-8.658821,0.82136804,1.9929361
WomenWhoStutter,101,199,37388320,37436320,0,0,0,1,0,3,0,2,0,0,0,0,WomenWhoStutter_101_199,-182.48328,64.365776,-28.87914,12.55061,-22.222181,16.650625,-4.011806,-9.306461,-2.9305947,4.7375607,-3.9080558,-2.1119308,0.8550799
WomenWhoStutter,101,200,37499840,37547840,0,0,0,1,0,1,0,0,1,0,0,0,WomenWhoStutter_101_200,-225.95226,59.97629,-12.14881,5.8727717,-20.906422,18.16061,-2.678056,-3.1496472,-6.552975,9.893273,-5.9937506,1.390121,-3.613951
WomenWhoStutter,101,202,37611520,37659520,0,0,0,1,0,0,0,0,2,1,0,0,WomenWhoStutter_101_202,-159.27098,-16.330093,-0.72187304,27.20722,-30.532766,8.444681,-5.610219,-6.2512436,-3.1784048,-1.8653934,-6.8545914,-1.60639,-4.3511143
WomenWhoStutter,101,203,37636800,37684800,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_101_203,-181.13274,7.8432784,-17.88061,30.071064,-33.35902,7.0414014,-9.79708,-3.944046,0.88474095,-4.0754075,-3.7984464,-3.9462674,1.0539408
WomenWhoStutter,101,204,37691040,37739040,0,0,0,1,0,0,0,0,2,0,0,0,WomenWhoStutter_101_204,-241.46152,11.566988,-1.1792579,26.271994,-25.345043,4.4760566,-5.7815037,-3.82599,-9.461282,2.0121036,-8.187992,-2.2748773,-6.2595086
WomenWhoStutter,101,208,39059040,39107040,0,0,0,0,2,0,0,1,1,2,0,0,WomenWhoStutter_101_208,-221.30025,3.1651988,-2.2906642,19.929726,-11.446752,9.532688,-9.24447,-2.507131,-5.801101,-0.2105612,-5.296386,2.2811399,-2.257829
WomenWhoStutter,101,209,39086720,39134720,0,0,0,0,0,0,0,0,3,0,0,0,WomenWhoStutter_101_209,-176.88016,31.699022,-15.312845,16.39043,-25.421156,9.268224,-10.681005,-8.521894,-10.65172,4.149122,-8.299783,-3.9146845,-1.2114029
WomenWhoStutter,101,211,39255200,39303200,0,0,0,0,0,0,0,0,3,2,0,0,WomenWhoStutter_101_211,-173.24185,26.001158,-21.534838,22.72932,-24.050106,7.224776,-7.161456,-0.9616008,-11.478458,3.1745741,-5.2617683,-3.899607,-2.3592076
WomenWhoStutter,101,212,39331680,39379680,0,0,1,0,0,0,0,0,2,1,0,0,WomenWhoStutter_101_212,-189.12581,29.727587,-15.904157,18.219473,-29.112156,12.933473,-3.507343,-6.6303277,-9.122766,8.147146,-5.8033566,-5.8457375,0.07609094
